49,애네들은 병역면제 해주자~ 나도 남잔데 솔직히 대단하다 니들 면제한다고 해도 안티 안해줄게^^
50,대박.. 후보에 오른 것만으로도 대단하다 했고 다른 분들이 워낙 그 분야에 오래 활동하신 분들이라서 기대 안 했는데 진짜 방탄소년단이 문화훈장을 타버릴 줄은ㄷㄷㄷ 대박.. 방탄소년단 축하해ㅠㅠ 그럴 자격 충분해ㅠㅠ 보라합니다
51,와 실화냐 진짜 대단해요 방탄소년단 근데 이정도 인정해줄만 합니다 지금까지 방탄소년단의 발자취 업적을 보세요 선한영향력으로 온세계를 전파시키고있는 방탄소년단입니다 현명한 판단이며 정말 훌륭한 청년들이기에 백번 잘했다고 생각합니다 방탄소년단 포에버
52,솔직히 제일 받을만 한디..^^방탄소년단 덕에 해외에 사는 우리 조카가 학교다니기 편해졌대~!!!상많이 줘야함!
53,살아있는 역사 그와 동시대를 살아 숨쉬는 우리~~방탄 받을 자격 충분합니나. 하나도 질투안나고 이쁨만 가득한 애들.
54,축하합니다. 대한민국의 밝은 미래를 개척해 나가는 훌륭한 젊은이들입니다. 방탄소년단처럼 긍정적인 에너지를 가진 멋진 신세대들이 많이 나왔으면 좋겠어요.
56,솔직히 이정도면 군면제해주자 남자지만 인정
57,전세계 신드롬으로 받아드려지고 있는 방탄소년단!! 한국의 자랑스런 일곱 청년들 입니다!! 유럽투어 잘하고 오길!! 축하한다!!
58,당연합니다. 지금 현재 전세계에 kpop을 알리고 있죠. 방탄 축하해.
59,군면제는 형평성에 어긋나니 안되겠지만 입대를 '늦추는것' 정도는 해 줄수 있지않나 싶다. 이런 그룹이 최전성기에 군대가는것도 국가적 손실이지 싶은데. 얘네들의 외화벌이 기회비용과 얘네들이 납부할 어마어마한 세금의 규모를 고려하면 입영 연기정도는 생각해볼 수 있지 않나 싶음. 지금 진 이라는 친구가 미필의 상태로 나이가 좀 있던데 국가적 훈장도 준 마당에 고려는 한 번 쯤 해봤으면 한다. 군연기 한다고 저런애들이 음악에 집중하지못하고 학은제를 하네마네 대학원을 가네마네하는것도 웃기자너...
60,방탄소년단 문화훈장 수상자임명을 축하합니다!!!대한민국 가수로서 전 세계를 누비며 한국어 노래로 팬들을 감동시키는 멋진 젊은이들!!!
61,후보인것만으로도 자랑스러웠는데!! 내가수 방탄소년단 앞으로도 행복한일만 있자
62,"방탄소년단 덕분에 내 고통과 시련을 이길수 있었습니다. 덕분입니다. 방탄소년단 덕분에, 사는 순간을 느끼게 해줘서 고마워요 . 내가수. 축하합니다"
64,축하해요. 방탄소년단 건강하자! 건강이 최고다!!
65,받을만한 사람이 받는 듯.....축하합니다.방탄소년단대단쓰.
66,인정할껀 인정해야지ㅋㅋ 진짜 최고다 너희들 ㅋ 축하해
67,너흰 받을 자격 있어 축하해!!
68,진짜 이젠 인정하자 멋지다 ... 대박이여
69,너무 자랑스럽네 애들도 이소식 접했는지 궁금하네 축하해 얘들아 넘 멋지다
70,대박쓰. ㅜㅠㅠㅠㅜ 너무 자랑스럽다
71,면제해줘라이정도면. 면제해주고 수입몰수하든가 아니 쟤들이 군대 가서 얻는거보다 안가서얻는게 더많은게확실한데
72,군 면제나 좀 해주지
